"CityProvince","Barangay","density"
"BALILIHAN","Boctol",309.377048051045
"BALILIHAN","Del Carmen Weste (Pob.)",193.536171511508
"BALILIHAN","Baucan Sur",186.983556272908
"BALILIHAN","Cogon",181.13300695273
"BALILIHAN","Del Carmen Norte (Pob.)",174.58039171413
"BALINDONG (WATU)","Lilod",116.785785907323
"BALINDONG (WATU)","Bualan",107.206498058031
"BALINDONG (WATU)","Lati",86.3494670670201
"BALINDONG (WATU)","Poblacion (Balindong)",85.3983321032606
"BALINDONG (WATU)","Lumbayao",84.0395678693185
"BALINGASAG","Cogon",565.529161214575
"BALINGASAG","Waterfall",496.839408148492
"BALINGASAG","Mandangoa",392.865853867168
"BALINGASAG","Baliwagan",350.268323548489
"BALINGASAG","Binitinan",339.890734955772
"BALINGOAN","Baukbauk Pob. (G.E. Antonino)",294.822350210255
"BALINGOAN","Lapinig (Pob.)",194.900997188945
"BALINGOAN","Mantangale",167.128593431291
"BALINGOAN","San Alonzo",154.97198965125
"BALINGOAN","Mapua",82.1312011480797
"BALIUAG","Makinabang",1658.88865202027
"BALIUAG","Santa Barbara",1653.36610337078
"BALIUAG","Sabang",1607.2032608135
"BALIUAG","Concepcion",1406.55065988198
"BALIUAG","Poblacion",1337.87281129215
"BALLESTEROS","Centro East (Pob.)",306.719737452441
"BALLESTEROS","Santa Cruz",282.631394435343
"BALLESTEROS","Cabaritan West",220.280538715844
"BALLESTEROS","Fugu",207.423095176171
"BALLESTEROS","Centro West (Pob.)",160.718044245913
"BALOI","Maria-Cristina",640.939638321657
"BALOI","Pacalundo",554.262065028196
"BALOI","Poblacion West",521.646786593941
"BALOI","Poblacion East",473.316874004998
"BALOI","Nangka",338.012885591375
"BALUD","Panguiranan",636.927494980532
"BALUD","Poblacion (Balud)",608.185279503071
"BALUD","Dao",438.797822955902
"BALUD","Pajo",424.809944756871
"BALUD","Cantil",395.109655430162
"BALUNGAO","Esmeralda",795.811986776319
"BALUNGAO","Pugaro",642.945570329096
"BALUNGAO","Poblacion",553.290802198599
"BALUNGAO","San Aurelio 1st",522.31457613104
"BALUNGAO","San Leon",521.810897658396
"BAMBAN","Anupul",2798.37452336531
"BAMBAN","San Nicolas (Pob.)",2795.11763570023
"BAMBAN","San Roque",1512.04549946842
"BAMBAN","Lourdes",767.492658467767
"BAMBAN","San Vicente",378.931799642019
"BAMBANG","Banggot (Pob.)",341.186980676264
"BAMBANG","Buag (Pob.)",285.652119122375
"BAMBANG","Homestead",275.350673394805
"BAMBANG","Calaocan (Pob.)",258.388142459935
"BAMBANG","Santo Domingo (Tabangan)",248.31906016983
"BANATE","Carmelo",992.546185606719
"BANATE","San Salvador",916.135252312216
"BANATE","Libertad",743.945336658979
"BANATE","Talokgangan",727.495760741412
"BANATE","Merced",688.759662612949
"BANAUE","Bocos",169.117958716568
"BANAUE","Poblacion",162.768617810367
"BANAUE","Amganad",110.253041156275
"BANAUE","Poitan",100.58068071038
"BANAUE","View Point",94.350019073454
"BANAYBANAY","Poblacion",509.859553338704
"BANAYBANAY","Maputi",228.634273918461
"BANAYBANAY","Calubihan",221.918106549186
"BANAYBANAY","Punta Linao",168.359517612847
"BANAYBANAY","Mogbongcogon",162.212516969782
"BANAYOYO","Lintic",330.413078053965
"BANAYOYO","Poblacion",277.526838426425
"BANAYOYO","Naguimba",241.765666868755
"BANAYOYO","Banbanaal",158.406879646299
"BANAYOYO","Elefante",144.052043175967
"BANGA","Linabuan Sur",996.525921715808
"BANGA","Poblacion",529.835533990007
"BANGA","Pagsanghan",508.610274741534
"BANGA","Torralba",501.446749745175
"BANGA","Jumarap",486.85438401185
"BANGAR","Rissing",613.984058152109
"BANGAR","Mindoro",453.562464615237
"BANGAR","Paratong Norte",400.676224987697
"BANGAR","General Prim West",380.025407609324
"BANGAR","Nagsabaran",362.396661066811
"BANGUED (Capital)","Calaba",207.332683423049
"BANGUED (Capital)","Zone 7 Pob. (Baliling)",166.685033696435
"BANGUED (Capital)","Zone 5 Pob. (Bo. Barikir)",152.265502479549
"BANGUED (Capital)","Bangbangar",147.518331708558
"BANGUED (Capital)","Angad",146.212859746535
"BANGUI","San Lorenzo (Pob.)",548.002178235845
"BANGUI","Lanao",493.101224717732
"BANGUI","Abaca",435.430039600081
"BANGUI","Baruyen",388.084263171616
"BANGUI","Manayon",275.008446063209
"BANI","Poblacion",1261.96641320764
"BANI","San Miguel",872.874793090735
"BANI","Quinaoayanan",835.350746878813
"BANI","Dacap Sur",657.300406799428
"BANI","Banog Norte",585.022545975123
"BANISILAN","Banisilan Poblacion",256.137957911146
"BANISILAN","Solama",225.825152900367
"BANISILAN","Malinao",223.832269525956
"BANISILAN","Poblacion II",154.553350115509
"BANISILAN","Malagap",149.466253080828
"BANNA (ESPIRITU)","Bomitog",330.916756526609
"BANNA (ESPIRITU)","Catagtaguen",319.835830128457
"BANNA (ESPIRITU)","Sinamar",301.703405113301
"BANNA (ESPIRITU)","Macayepyep",297.170298859511
"BANNA (ESPIRITU)","Tabtabagan",289.363282533541
"BANSALAN","Poblacion Dos",514.014470440035
"BANSALAN","Poblacion",494.890468439387
"BANSALAN","Managa",261.019860639796
"BANSALAN","Rizal",245.197025651165
"BANSALAN","New Clarin (Miral)",232.561524329308
"BANSUD","Poblacion",339.589411019633
"BANSUD","Salcedo",253.05349377243
"BANSUD","Villa Pag-asa",232.897918513827
"BANSUD","Conrazon",202.294954612624
"BANSUD","Proper Bansud",164.447810850749
"BANTAY","Tay-ac",657.048567563106
"BANTAY","Bulag",646.72315887392
"BANTAY","Balaleng",624.813145313939
"BANTAY","Ora",537.676769546659
"BANTAY","Taleb",488.064439991299
"BANTAYAN","Ticad (Pob.)",1613.81552447807
"BANTAYAN","Patao",1350.77482704284
"BANTAYAN","Bantigue (Pob.)",1224.40296172698
"BANTAYAN","Sulangan",1152.55821607519
"BANTAYAN","Kabac",1043.73799871986
"BANTON","Poblacion",57.8055984800507
"BANTON","Balogo",22.1760607979734
"BANTON","Banice",18.8250116107241
"BANTON","Sibay",18.085809584125
"BANTON","Togong",17.8394089085919
"BARAS","Pinugay",9394.7394647526
"BARAS","San Salvador",1529.51148208341
"BARAS","San Juan",1092.23117880632
"BARAS","Evangelista",1063.14379721361
"BARAS","Santiago",950.187798695242
"BARBAZA","Capoyuan",537.529690467579
"BARBAZA","Jinalinan",440.689445146421
"BARBAZA","Poblacion",378.870877585243
"BARBAZA","Palma",375.952404438578
"BARBAZA","Gua",347.29830445314
"BARCELONA","Poblacion Norte",316.930829331468
"BARCELONA","Macabari",283.589859377614
"BARCELONA","Poblacion Sur",234.53647829608
"BARCELONA","Santa Lourdes",217.674378549303
"BARCELONA","Olandia",194.680606167335
"BARILI","Poblacion",1203.10696220153
"BARILI","Japitan",894.197958096098
"BARILI","Mantalongon",699.257654747747
"BARILI","Gunting",669.53686420124
"BARILI","Balao",572.417745486275
"BARIRA","Barira (Pob.)",386.432548133132
"BARIRA","Nabalawag",192.672768372989
"BARIRA","Togaig",165.361607270753
"BARIRA","Lipawan",161.013561722138
"BARIRA","Liong",152.99685274188
"BARLIG","Kaleo",40.1729326495147
"BARLIG","Gawana (Pob.)",36.9092527444581
"BARLIG","Chupac",29.5511380494214
"BARLIG","Fiangtin",28.7797227991353
"BARLIG","Ogoog",28.126986818124
"BAROBO","Poblacion",823.512113315177
"BAROBO","Tambis",430.036324794418
"BAROBO","Javier",229.853422447132
"BAROBO","Gamut",198.81731355608
"BAROBO","Amaga",172.746982087596
"BAROTAC NUEVO","Tabucan",928.074460639482
"BAROTAC NUEVO","Cabilauan",745.006599621403
"BAROTAC NUEVO","Lagubang",718.740341301417
"BAROTAC NUEVO","Jalaud",669.391613548717
"BAROTAC NUEVO","Acuit",665.942508920841
"BAROTAC VIEJO","Poblacion",1279.88313268292
"BAROTAC VIEJO","San Lucas",1198.96183179812
"BAROTAC VIEJO","Vista Alegre",647.370407078427
"BAROTAC VIEJO","Santiago",627.737042273589
"BAROTAC VIEJO","Natividad",588.470312663914
"BAROY","Poblacion",298.380380584901
"BAROY","Bagong Dawis",223.365240186113
"BAROY","Sagadan (Sagadan Lower)",174.837659243024
"BAROY","Rawan Point",148.053597256105
"BAROY","Baroy Daku",140.245697267299
"BARUGO","Minuhang",362.955448685118
"BARUGO","Santa Rosa",318.932221437001
"BARUGO","Amahit",310.429881410541
"BARUGO","Poblacion Dist. I",265.839831493993
"BARUGO","Bukid",252.991851009564
"BASAY","Nagbo-alao",443.457625098694
"BASAY","Poblacion",428.475948575089
"BASAY","Bongalonan",374.360317011039
"BASAY","Bal-os",313.434832481714
"BASAY","Maglinao",260.227181313033
"BASCO (Capital)","Ihubok II (Kayvaluganan)",181.553299138516
"BASCO (Capital)","San Antonio",152.507869455519
"BASCO (Capital)","Ihubok I (Kaychanarianan)",141.122061019785
"BASCO (Capital)","Kayhuvokan",131.672614562917
"BASCO (Capital)","San Joaquin",29.7425199953883
"BASEY","San Antonio",540.182003014447
"BASEY","Guirang",535.836362556478
"BASEY","Mabini",517.886978056173
"BASEY","Palaypay (Pob.)",436.45345469163
"BASEY","Can-abay",426.439587549355
"BASILISA (RIZAL)","Sering",198.134519160477
"BASILISA (RIZAL)","Tag-abaca",195.403341578064
"BASILISA (RIZAL)","Doña Helene",178.085192816857
"BASILISA (RIZAL)","Montag",121.847763506271
"BASILISA (RIZAL)","Puerto Princesa",118.123430439344
"BASISTA","Dumpay",1499.70265229525
"BASISTA","Anambongan",807.396591647113
"BASISTA","Navatat",767.857831544619
"BASISTA","Cabeldatan",729.326428387411
"BASISTA","Poblacion",685.758240503771
"BASUD","San Felipe",695.944844094252
"BASUD","Matnog",683.106654514319
"BASUD","Poblacion 1",619.107321384506
"BASUD","Poblacion 2",532.689060182274
"BASUD","Tuaca",382.079851080379
"BATAD","Binon-an",865.459945856487
"BATAD","Tanao",516.304431219106
"BATAD","Poblacion",490.568804380332
"BATAD","Alinsolong",340.930726678598
"BATAD","Bulak Sur",329.787465573149
"BATAN","Lalab",793.294064411679
"BATAN","Camaligan",748.455704249279
"BATAN","Camanci",697.249766312338
"BATAN","Cabugao",638.880303379038
"BATAN","Ambolong",610.756834874811
"BATANGAS CITY (Capital)","Santa Rita Karsada",4430.00821656996
"BATANGAS CITY (Capital)","Alangilan",3630.83240731021
"BATANGAS CITY (Capital)","Bolbok",3216.57961446068
"BATANGAS CITY (Capital)","Santa Clara",2957.45952343894
"BATANGAS CITY (Capital)","Libjo",2954.79318012628
"BATARAZA","Rio Tuba",1051.14528182394
"BATARAZA","Marangas (Pob.)",403.25934557737
"BATARAZA","Tarusan",242.753945535149
"BATARAZA","Inogbong",200.17590880304
"BATARAZA","Culandanum",195.445015832806
"BATO","San Vicente",1263.89102192888
"BATO","San Miguel",760.519021533614
"BATO","Santiago (Pob.)",722.004452793816
"BATO","Dawahon",683.02131545898
"BATO","Cabugao",654.939283346408
"BATUAN","Poblacion Norte",465.235681940603
"BATUAN","Poblacion",439.372667265451
"BATUAN","Burgos",354.678938991867
"BATUAN","Gibraltar",333.792929078245
"BATUAN","Poblacion Sur",307.27085029578
"BAUAN","Manghinao Proper",2615.19800003137
"BAUAN","Aplaya",1948.36977701846
"BAUAN","San Roque",1608.04741238373
"BAUAN","Bolo",1287.35903032409
"BAUAN","Santa Maria",1243.24316824181
"BAUANG","Central East (Pob.)",1084.92343007354
"BAUANG","Acao",1078.6274491655
"BAUANG","Central West (Pob.)",1041.3552421899
"BAUANG","Paringao",1018.43787168463
"BAUANG","Quinavite",933.316209807923
"BAUKO","Monamon Sur",206.442588903488
"BAUKO","Sadsadan",183.952867375917
"BAUKO","Monamon Norte",154.995125672869
"BAUKO","Tapapan",136.006442588903
"BAUKO","Banao",108.235493578604
"BAUNGON","Imbatug (Pob.)",628.88186871869
"BAUNGON","Lingating",412.632689281869
"BAUNGON","Liboran",331.885166612818
"BAUNGON","Salimbalan",315.182190687396
"BAUNGON","Danatag",253.114327485237
"BAUTISTA","Diaz",1138.0615089374
"BAUTISTA","Baluyot",836.609943060421
"BAUTISTA","Villanueva",617.25796822429
"BAUTISTA","Nibaliw Norte",523.321933076326
"BAUTISTA","Poponto",497.886170207843
"BAY","Santo Domingo",2077.80862510602
"BAY","Dila",1482.72927668847
"BAY","Bitin",1410.98040209311
"BAY","San Antonio",1405.89011031439
"BAY","Masaya",1380.19625657416
"BAYABAS","La Paz",134.758784804948
"BAYABAS","Panaosawon",89.5702102595764
"BAYABAS","Amag",86.7148882415996
"BAYABAS","Magobawok",70.3278227471241
"BAYABAS","Cagbaoto",51.3957963235823
"BAYAMBANG","Tanolong",766.598635363011
"BAYAMBANG","Sanlibo",758.036101328076
"BAYAMBANG","Bical Norte",756.776905146468
"BAYAMBANG","Hermoza",746.955174929925
"BAYAMBANG","Buayaen",728.822749914768
"BAYANG","Condaraan Pob. (Condaraan Dimadap)",63.2504750900045
"BAYANG","Lumbac Cadayonan",57.9512945776303
"BAYANG","Bairan (Pob.)",57.1360360372651
"BAYANG","Tuca (Pob.)",55.777271803323
"BAYANG","Bubong Lilod",51.0215969845256
"BAYOG","Poblacion",521.053500259997
"BAYOG","Kahayagan",438.040869544126
"BAYOG","Depase",295.669139252592
"BAYOG","Damit",234.845773463488
"BAYOG","Depore",205.10990574437
"BAYOMBONG (Capital)","Bonfal Proper",371.239318588271
"BAYOMBONG (Capital)","Magsaysay",365.662596089135
"BAYOMBONG (Capital)","Bonfal West",347.305884529482
"BAYOMBONG (Capital)","Salvacion",340.334981405563
"BAYOMBONG (Capital)","Vista Alegre (B. Baringin)",301.607741828234
"BELISON","Poblacion",1194.71677994842
"BELISON","Maradiona",427.954289597337
"BELISON","Concepcion",335.093780385268
"BELISON","Borocboroc",334.563148904056
"BELISON","Rombang",269.560792455607
"BENITO SOLIVEN","District I (Pob.)",270.703404645526
"BENITO SOLIVEN","Andabuen",211.450728092213
"BENITO SOLIVEN","Yeban Norte",173.343124348122
"BENITO SOLIVEN","Villaluz",171.794034765029
"BENITO SOLIVEN","District II (Pob.)",161.105316641686
"BESAO","Laylaya",47.5310473445514
"BESAO","Kin-iway (Pob.)",46.87831136354
"BESAO","Tamboan",45.216801593693
"BESAO","Gueday",40.528970457339
"BESAO","Banguitan",39.6982155724155
"BIEN UNIDO","Poblacion (Bien Unido)",765.953916997783
"BIEN UNIDO","Nueva Esperanza",591.373525283654
"BIEN UNIDO","Mandawa",558.142405145039
"BIEN UNIDO","Pinamgo",548.547504259946
"BIEN UNIDO","Hingotanan East",501.50908772571
"BILAR","Zamora",411.878672140574
"BILAR","Poblacion",371.626892817745
"BILAR","Campagao",313.355421588766
"BILAR","Subayon",304.930630567709
"BILAR","Yanaya",301.420300975602
"BILIRAN","San Isidro (Pob.)",552.841042609399
"BILIRAN","San Roque (Pob.)",452.702371186644
"BILIRAN","Burabod",370.890966043147
"BILIRAN","Julita",351.430054427027
"BILIRAN","Bato",322.144216558108
"BINALBAGAN","Payao",925.322820921537
"BINALBAGAN","Enclaro",725.476335900606
"BINALBAGAN","Bi-ao",686.342380860161
"BINALBAGAN","Santol",589.460872674185
"BINALBAGAN","Canmoros (Pob.)",372.635154259836
"BINALONAN","Poblacion",1896.85312797444
"BINALONAN","Sumabnit",1123.95851170339
"BINALONAN","Linmansangan",969.832899074558
"BINALONAN","Bugayong",744.184943330387
"BINALONAN","Bued",724.037804424657
"BINANGONAN","Kalawaan",8932.97728196831
"BINANGONAN","Calumpang",4507.57456748386
"BINANGONAN","Bilibiran",4097.68488187323
"BINANGONAN","Pag-Asa",4083.8683756167
"BINANGONAN","Tagpos",3771.66381318826
"BINDOY (PAYABON)","Nalundan",661.736112145634
"BINDOY (PAYABON)","Poblacion (Payabon)",288.919361806725
"BINDOY (PAYABON)","Cabcaban",283.380681394968
"BINDOY (PAYABON)","Tinaogan",258.138826403683
"BINDOY (PAYABON)","Matobato",204.113992879169
"BINGAWAN","Poblacion",1198.1658845763
"BINGAWAN","Alabidhan",405.66776738644
"BINGAWAN","Quinar-Upan",392.136664615539
"BINGAWAN","Tapacon",209.864750819277
"BINGAWAN","Bulabog",209.599435078671
"BINIDAYAN","Poblacion",141.651171388463
"BINIDAYAN","Pagalamatan (Pob.)",116.038465578655
"BINIDAYAN","Basak",95.2493727993408
"BINIDAYAN","Kialilidan",75.6831678305747
"BINIDAYAN","Magonaya",67.9382116971047
"BINMALEY","Poblacion",1242.32295277455
"BINMALEY","Naguilayan",1118.16620926799
"BINMALEY","Gayaman",1054.95456095127
"BINMALEY","Canaoalan",930.294138972064
"BINMALEY","Caloocan Sur",899.569752140826
"BINUANGAN","Poblacion",192.924313647475
"BINUANGAN","Mosangot",136.786501069726
"BINUANGAN","Dampias",120.281193498451
"BINUANGAN","Mabini",115.635987175997
"BINUANGAN","Valdeconcha",54.5564657445728
"BIRI","Poblacion (Biri)",681.131906564211
"BIRI","Santo Niño",377.881778953793
"BIRI","San Antonio",331.024438363522
"BIRI","San Pedro",240.332811414612
"BIRI","Pio Del Pilar",208.401801093017
"BOAC (Capital)","Laylay",125.171543170783
"BOAC (Capital)","Cawit",119.11008655267
"BOAC (Capital)","Bunganay",93.7800971078742
"BOAC (Capital)","Tanza",89.1970445429597
"BOAC (Capital)","Lupac",85.3531940046443
"BOBON","Santa Clara (Pob.)",691.712596374917
"BOBON","Salvacion",616.514122363113
"BOBON","Dancalan",424.172296875632
"BOBON","Gen. Lucban (Pob.)",337.070546826783
"BOBON","Magsaysay (Doce)",296.826137368204
"BOCAUE","Batia",4483.60148432932
"BOCAUE","Lolomboy",2337.45411685008
"BOCAUE","Taal",1229.26268785216
"BOCAUE","Bambang",1108.75784424402
"BOCAUE","Duhat",1054.09877299521
"BOKOD","Ambuclao",187.928622896622
"BOKOD","Poblacion",120.815496121731
"BOKOD","Daclan",108.235493578604
"BOKOD","Bila",83.3721866655364
"BOKOD","Bobok-Bisal",74.4119018352901
"BOLINAO","Luciente 1.0",1351.36934210181
"BOLINAO","Arnedo",1348.34727126595
"BOLINAO","Balingasay",1116.90701308638
"BOLINAO","Concordia (Pob.)",1084.67159083722
"BOLINAO","Binabalian",1017.17867550302
"BOLINEY","Poblacion (Boliney)",46.2255753825287
"BOLINEY","Danac West",32.2807612427415
"BOLINEY","Bao-yan",29.788496587971
"BOLINEY","Dumagas",25.8127410672657
"BOLINEY","Danac East",25.1600050862544
"BOLJOON","Poblacion",955.277692998763
"BOLJOON","El Pardo",763.847719242519
"BOLJOON","Upper Becerril",317.333795126488
"BOLJOON","Lower Becerril",303.526498730866
"BOLJOON","Granada",293.229531927352
"BOMBON","San Antonio",796.350983495515
"BOMBON","San Roque (Pob.)",500.306164077668
"BOMBON","San Francisco",441.480429733798
"BOMBON","Siembre",431.516461701612
"BOMBON","Santo Domingo",420.019575510628
"BONGABON","Vega",864.916080797254
"BONGABON","Santor",854.86221017895
"BONGABON","Antipolo",583.974118730825
"BONGABON","Curva (J. Tomacruz)",532.855142770149
"BONGABON","Rizal (Pob.)",417.164828753882
"BONGABONG","Lisap",299.376820772641
"BONGABONG","Labasan",232.257276757441
"BONGABONG","Hagan",167.404618957146
"BONGABONG","Malitbog",154.296103018788
"BONGABONG","Cawayan",145.721359510239
"BONGAO (Capital)","Bongao Poblacion",849.4314608489
"BONGAO (Capital)","Simandagit",583.181609207947
"BONGAO (Capital)","Tubig-Boh",505.460295026459
"BONGAO (Capital)","Lamion",481.681920932472
"BONGAO (Capital)","Pag-asa",464.357676949711
"BONIFACIO","Liloan",228.010446508568
"BONIFACIO","Migpange",206.168093375324
"BONIFACIO","Bagumbang",203.697238948487
"BONIFACIO","Digson",198.854364271885
"BONIFACIO","Poblacion (Centro)",177.012011138641
"BONTOC","Divisoria",364.844857579887
"BONTOC","Talisay",329.512911247707
"BONTOC","Hilaan",298.148723594542
"BONTOC","Santa Cruz",269.807590173008
"BONTOC","Union",266.406654162424
"BONTOC (Capital)","Bontoc Ili",295.808078667401
"BONTOC (Capital)","Samoki",190.776925359217
"BONTOC (Capital)","Poblacion (Bontoc)",183.41881066418
"BONTOC (Capital)","Calutit",154.164370787946
"BONTOC (Capital)","Talubin",99.2752087483576
"BORBON","Poblacion",1191.17184158836
"BORBON","Cadaruhan",1000.20991177773
"BORBON","Don Gregorio Antigua (Taytayan)",849.733783262741
"BORBON","Lugo",723.829961892497
"BORBON","Campusong",548.547504259946
"BOSTON","Poblacion",203.363271274747
"BOSTON","San Jose",109.849178158484
"BOSTON","Cabasagan",96.3599267473125
"BOSTON","Carmen",92.888009717433
"BOSTON","Sibajay",89.3022593423115
"BOTOLAN","Taugtog",1613.29222470909
"BOTOLAN","San Juan",991.509888300978
"BOTOLAN","Mambog",586.947798772858
"BOTOLAN","Porac",468.142200903032
"BOTOLAN","Danacbunga",420.563320230492
"BRAULIO E. DUJALI","Tanglaw",781.864331794348
"BRAULIO E. DUJALI","Dujali",423.34621095482
"BRAULIO E. DUJALI","Cabay-Angan",278.493279134436
"BRAULIO E. DUJALI","Magupising",124.875179730421
"BRAULIO E. DUJALI","New Casay",104.840510967838
"BROOKE'S POINT","Pangobilian",472.152974456407
"BROOKE'S POINT","Ipilan",292.921123073675
"BROOKE'S POINT","Poblacion I",265.373527549082
"BROOKE'S POINT","Aribungos",233.883521215959
"BROOKE'S POINT","Barong-barong",206.828727042432
"BUADIPOSO-BUNTONG","Gata",80.7785337078575
"BUADIPOSO-BUNTONG","Bubong",57.068097825568
"BUADIPOSO-BUNTONG","Raya Buntong (Buntong East)",49.5948945388864
"BUADIPOSO-BUNTONG","Lumbac",48.032315669853
"BUADIPOSO-BUNTONG","Paling",44.771281508392
"BUBONG","Rogero",93.4829792952161
"BUBONG","Basingan",75.7511060422718
"BUBONG","Pendogoan",74.3923418083297
"BUBONG","Dilabayan",68.9572848725613
"BUBONG","Batangan",68.8214084491671
"BUCAY","Dugong",90.1962446488365
"BUCAY","Pagala",67.9438816598144
"BUCAY","Tabiog",66.6384096977917
"BUCAY","Bangbangcag",64.2054846776586
"BUCAY","Palaquio",61.8318992921629
"BUCLOC","Labaan",40.4102911880643
"BUCLOC","Lingay",39.8762344763277
"BUCLOC","Ducligan",34.5356673589624
"BUCLOC","Lamao (Pob.)",33.5862332047641
"BUENAVISTA","Salvacion",977.688504132788
